"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"It’s hurting when such kind of incident happened i m living in the country where  cow slaughtering is ok but they m… https://t.co/VkeU4sYmh8",FALSE,1,NA,2020-06-04 12:10:38,TRUE,NA,"1268515501300310017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chinmayvijay",0,FALSE,FALSE,NA,NA
"RT @TilotiaHitesh: She died a horrific, painful death....
Humanity also died....
#KeralaElephantMurder https://t.co/PcdXqmuHh6",FALSE,0,NA,2020-06-04 12:10:37,FALSE,NA,"1268515500767707139",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","munawarshaikh92",641,TRUE,FALSE,NA,NA
"RT @deb657_: ""Be kind to all the creatures this is the true religion""  ~ Budha

#KeralaElephantMurder",FALSE,0,NA,2020-06-04 12:10:36,FALSE,NA,"1268515495180820480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","theacornindia",3,TRUE,FALSE,NA,NA
"RT @Deepaksingh8788: #JusticeForVinayaki
She died a horrific, painful death....
Humanity also died....
#KeralaElephantMurder
@ZeeNewsEnglis…",FALSE,0,NA,2020-06-04 12:10:34,FALSE,NA,"1268515485160583168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shilpip89115668",5,TRUE,FALSE,NA,NA
"RT @ashokepandit: We r being punished by God and are under house arrest since last 3 months for constantly abusing nature. 
We continue to…",FALSE,0,NA,2020-06-04 12:10:30,FALSE,NA,"1268515468077182976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KSreevallabhan",490,TRUE,FALSE,NA,NA
"RT @BarwarRitu: Nothing is scarier than an Angry Mother Nature..Beware Humans!!!
     #KeralaElephantMurder https://t.co/qFlFjT6ReV",FALSE,0,NA,2020-06-04 12:10:29,FALSE,NA,"1268515463845330944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArshdeepChelsea",744,TRUE,FALSE,NA,NA
"Most literate state is full of illiterate people. #Elephant #ElephantDeath #KeralaElephantMurder <U+0001F62D><U+0001F64F><U+0001F3FC> https://t.co/gfAJ79rbbY",FALSE,1,NA,2020-06-04 12:10:20,FALSE,NA,"1268515429238157312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaviDhangar1432",0,FALSE,FALSE,NA,NA
"RT @Deepaksingh8788: #justiceforvinayaki
She died a horrific, painful death....
Humanity also died....
#KeralaElephantMurder 
@ZeeNews 
@Ru…",FALSE,0,NA,2020-06-04 12:10:19,FALSE,NA,"1268515424771215360",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SahniKameshwar",63,TRUE,FALSE,NA,NA
"""Be kind to all the creatures this is the true religion""  ~ Budha

#KeralaElephantMurder",FALSE,4,NA,2020-06-04 12:10:19,FALSE,NA,"1268515422896132097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deb657_",3,FALSE,FALSE,NA,NA
"It's a cold blooded murder ....God  will not leave those sinners.
#KeralaElephantMurder #humanitydied https://t.co/caNPbLStSP",FALSE,1,NA,2020-06-04 12:10:15,FALSE,NA,"1268515405917806593",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KirtiDubey5678",0,FALSE,FALSE,NA,NA
"@ashokepandit #KeralaElephantMurder justice<U+0001F64F><U+0001F3FB> https://t.co/J18Nu6yAjD",FALSE,0,"ashokepandit",2020-06-04 12:10:15,FALSE,"1268408207497519105","1268515405473054722","106081433","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","antimabansal7",0,FALSE,FALSE,NA,NA
"Who will respond to the question of the baby #Elephant?

#KeralaElephantMurder

@bala_animation https://t.co/9ILc4gfy9X",FALSE,0,NA,2020-06-04 12:10:14,FALSE,NA,"1268515404088893441",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lavanyadeepak",0,FALSE,FALSE,NA,NA
"RT @SiLenT__HeartT: If you cannot give food to anyone, then why give poison in the form of food...<U+0001F61E>

Shameful act #Kerala
#KeralaElephantMu…",FALSE,0,NA,2020-06-04 12:10:14,FALSE,NA,"1268515401060749314",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","singhba43767502",5,TRUE,FALSE,NA,NA
"RT @o_positive_: I won't have pineapple until the culprit gets punishment ..!! 
#KeralaElephantMurder",FALSE,0,NA,2020-06-04 12:10:10,FALSE,NA,"1268515384782659584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ankitsinha0880",5,TRUE,FALSE,NA,NA
"#justiceforvinayaki
She died a horrific, painful death....
Humanity also died....
#KeralaElephantMurder 
@ZeeNews… https://t.co/F7aNaEuE2O",FALSE,2,NA,2020-06-04 12:10:06,TRUE,NA,"1268515368605306880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","babu_suthar225",0,FALSE,FALSE,NA,NA
"RT @MediaScannerIn: #KeralaElephantMurder: No the incident didn’t take place in Malappuram and Elephant was not “fed” with pineapple stuffe…",FALSE,0,NA,2020-06-04 12:10:00,FALSE,NA,"1268515342302826496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Keya13139576",63,TRUE,FALSE,NA,NA
"RT @Deepaksingh8788: #justiceforvinayaki
She died a horrific, painful death....
Humanity also died....
#KeralaElephantMurder 
@ZeeNews 
@Ru…",FALSE,0,NA,2020-06-04 12:09:57,FALSE,NA,"1268515332081299456",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mayankb18880164",63,TRUE,FALSE,NA,NA
"It was a inhuman act towards  
Animal #KeralaElephantMurder https://t.co/OUncnySkHr",FALSE,2,NA,2020-06-04 12:09:56,FALSE,NA,"1268515328826527744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheWeaversThane",0,FALSE,FALSE,NA,NA
"RT @h_nisheed: No words ! Brutal murder of humanity in uncivilized way ! As humans, we have failed ! Isn't it ??

#KeralaElephantMurder…",FALSE,0,NA,2020-06-04 12:09:54,FALSE,NA,"1268515318449598464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","charmanediontri",31,TRUE,FALSE,NA,NA
"Yaa the Baby said true about the world... Humans are one and only problem to the world..#humanityisdead… https://t.co/NLQqJ6bLQs",FALSE,1,NA,2020-06-04 12:09:49,TRUE,NA,"1268515299747409923",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prudvitej7",0,FALSE,FALSE,NA,NA
"Irony, rapist now started preaching humanity class to the Kerala and started unleashing the vengeance towards them.… https://t.co/4v2SLxv0su",FALSE,0,NA,2020-06-04 12:09:47,TRUE,NA,"1268515290402492418",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arulspark1989",0,FALSE,FALSE,NA,NA
"RT @Deepaksingh8788: #justiceforvinayaki
She died a horrific, painful death....
Humanity also died....
#KeralaElephantMurder 
@ZeeNews 
@Ru…",FALSE,0,NA,2020-06-04 12:09:45,FALSE,NA,"1268515281913053192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NitinKirad",63,TRUE,FALSE,NA,NA
"RT @ShahnawazBJP: Indian culture respects nature and all beings. 
It was heart wrenching to see a pregnant elephant killed by feeding it pi…",FALSE,0,NA,2020-06-04 12:09:43,FALSE,NA,"1268515273872519169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anjali88686867",147,TRUE,FALSE,NA,NA
"RT @Deepaksingh8788: #justiceforvinayaki
She died a horrific, painful death....
Humanity also died....
#KeralaElephantMurder 
@ZeeNews 
@Ru…",FALSE,0,NA,2020-06-04 12:09:43,FALSE,NA,"1268515272853463040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fagunisaxena_23",63,TRUE,FALSE,NA,NA
"RT @ajitpandeyjr: They killed the Elephant and murdered the little soul of baby, shame on such humans who don’t have humanity for Animals.…",FALSE,0,NA,2020-06-04 12:09:41,FALSE,NA,"1268515263751901185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","not_human20",2,TRUE,FALSE,NA,NA
"RT @Newguru_Kotha: You have answer for everything in #BhagwatGita

#<U+0939><U+093F><U+0928><U+094D><U+0926><U+0942>_<U+0938><U+093E><U+092E><U+094D><U+0930><U+093E><U+091C><U+094D><U+092F>_<U+0926><U+093F><U+0935><U+0938>
#<U+091B><U+094D><U+0924><U+094D><U+0930><U+092A><U+0924><U+0940>_<U+0936><U+093F><U+0935><U+093E><U+091C><U+0940>_<U+092E><U+0939><U+093E><U+0930><U+093E><U+091C> 
#Shivrajyabhishek_Din
#H…",FALSE,0,NA,2020-06-04 12:09:41,FALSE,NA,"1268515263525163012",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KeerthanaPonug1",19,TRUE,FALSE,NA,NA
"RT @TilotiaHitesh: She died a horrific, painful death....
Humanity also died....
#KeralaElephantMurder https://t.co/PcdXqmuHh6",FALSE,0,NA,2020-06-04 12:09:40,FALSE,NA,"1268515258240507904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DongardivePriti",641,TRUE,FALSE,NA,NA
"RT @incredibles__: #justiceforelephant <U+0001F44F>#justiceforelephantinkerala <U+0001F44F> #KeralaElephantMurder #Kerala <U+0001F928>
#Elephant #saveanimals 
She Was Pregn…",FALSE,0,NA,2020-06-04 12:09:39,FALSE,NA,"1268515254608199682",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shree34146834",18,TRUE,FALSE,NA,NA
"RT @ihareshch: What we can expect from the people who eat beef......??

Who throw Poison on the roads to kill birds....??

They are not jus…",FALSE,0,NA,2020-06-04 12:09:36,FALSE,NA,"1268515244734681088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Joisgirish",2,TRUE,FALSE,NA,NA
"Liberals be like don't give communal angle to it, if it is symbolic of Hinduism. Selective outage for something tha… https://t.co/bwVAtmdR7p",FALSE,0,NA,2020-06-04 12:09:34,TRUE,NA,"1268515234920173568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dr_farrago_",0,FALSE,FALSE,NA,NA
"RT @yogeshyadav_18: She died a horrific, painful death....
Humanity also died....
#KeralaElephantMurder https://t.co/uzb4UmS9Dh",FALSE,0,NA,2020-06-04 12:09:34,FALSE,NA,"1268515232919453696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i_Maxx_",3,TRUE,FALSE,NA,NA
"RT @shkaboobacker: The malicious propaganda against Malappuram district is condemnable. Media like Twitter must be used profoundly for trut…",FALSE,0,NA,2020-06-04 12:09:31,FALSE,NA,"1268515223519891456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sirajssv",26,TRUE,FALSE,NA,NA
"RT @MarodiaSaurabh: She died a horrific, painful death....
Humanity also died....
#KeralaElephantMurder https://t.co/NImt3pYSOx",FALSE,0,NA,2020-06-04 12:09:31,FALSE,NA,"1268515220248506370",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shashikantsaahu",17,TRUE,FALSE,NA,NA
"RT @Ashwani9352: #KeralaElephantMurder Need justice for this elephant and her  kids.... https://t.co/SlzlBySZIT",FALSE,0,NA,2020-06-04 12:09:30,FALSE,NA,"1268515215957585920",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RahulSa86859989",44,TRUE,FALSE,NA,NA
"RT @PY_Sessions: ""Root - Cause analysis for Crime"" is required.
#KeralaElephantMurder
#humanityisdead https://t.co/KN2vFCsCzY",FALSE,0,NA,2020-06-04 12:09:25,FALSE,NA,"1268515198215819264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bjp4Tibet",19,TRUE,FALSE,NA,NA
"RT @Naveen_Mishra_: #KeralaElephantMurder 
<U+0909><U+0928><U+094D><U+0939><U+0947><U+0902> <U+091A><U+093F><U+0915><U+0928> <U+0914><U+0930> <U+092E><U+0940><U+091F> <U+092C><U+0939><U+0941><U+0924> <U+092A><U+0938><U+0902><U+0926> <U+0939><U+0948>..
<U+092A><U+0930> <U+0935><U+094B> Animal Lover <U+092D><U+0940> <U+0939><U+0948><U+0001F602>
What a hypocrisy!
All animals are eq…",FALSE,0,NA,2020-06-04 12:09:24,FALSE,NA,"1268515191672598530",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GogarRao",32,TRUE,FALSE,NA,NA
"RT @HarishA05530804: #KeralaElephantMurder 
Rip humanity
 justice for elephant https://t.co/xHBgWBUp6w",FALSE,0,NA,2020-06-04 12:09:23,FALSE,NA,"1268515189067939840",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RahulSa86859989",102,TRUE,FALSE,NA,NA
"What we can expect from the people who eat beef......??

Who throw Poison on the roads to kill birds....??

They ar… https://t.co/wlOjXx1kS3",FALSE,1,NA,2020-06-04 12:09:23,TRUE,NA,"1268515186849112068",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ihareshch",2,FALSE,FALSE,NA,NA
"RT @ipspankajnain: They not only killed the Mother and the baby ,,
They also killed the TRUST ON HUMANS  for ever 
Shameful #KeralaElephant…",FALSE,0,NA,2020-06-04 12:09:22,FALSE,NA,"1268515182466105347",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",1518,TRUE,FALSE,NA,NA
"RT @MediaScannerIn: #KeralaElephantMurder: No the incident didn’t take place in Malappuram and Elephant was not “fed” with pineapple stuffe…",FALSE,0,NA,2020-06-04 12:09:21,FALSE,NA,"1268515179853217793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","irfan75_04",63,TRUE,FALSE,NA,NA
"RT @ashokepandit: We r being punished by God and are under house arrest since last 3 months for constantly abusing nature. 
We continue to…",FALSE,0,NA,2020-06-04 12:09:20,FALSE,NA,"1268515174815678464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tatvagya1",490,TRUE,FALSE,NA,NA
"RT @vkbobby1000: Another day , another barbarian act
 
And shocking part is that this incident took place on most literate state of India.…",FALSE,0,NA,2020-06-04 12:09:20,FALSE,NA,"1268515174757003265",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RahulSa86859989",63,TRUE,FALSE,NA,NA
"RT @mukherjee9692: .... Strict action should be taken on this act
#KeralaElephantMurder 
@PrakashJavdekar @moefcc @ZeeNews https://t.co/62P…",FALSE,0,NA,2020-06-04 12:09:20,FALSE,NA,"1268515174748585985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",6,TRUE,FALSE,NA,NA
"Today entire nation grief about the killing of an elephant and her baby by some inhuman people but why the killing… https://t.co/MsBogs2xg3",FALSE,2,NA,2020-06-04 12:09:17,TRUE,NA,"1268515161540714497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prati_raizada26",0,FALSE,FALSE,NA,NA
"RT @shynu_mash: One day you workship us as god,
the next day you kill us with nade !
Hard to believe you humans <U+0001F494>
#Saveelephants #Conceptar…",FALSE,0,NA,2020-06-04 12:09:16,FALSE,NA,"1268515159279931392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RahulSa86859989",212,TRUE,FALSE,NA,NA
"RT @TilotiaHitesh: She died a horrific, painful death....
Humanity also died....
#KeralaElephantMurder https://t.co/PcdXqmuHh6",FALSE,0,NA,2020-06-04 12:09:13,FALSE,NA,"1268515144780349441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shikhar05715468",641,TRUE,FALSE,NA,NA
"RT @dna: 'Why would someone do this?': Kevin Pietersen expresses 'disgust' over pregnant elephant dying in Kerala
.
.
.
#KevinPietersen #El…",FALSE,0,NA,2020-06-04 12:09:12,FALSE,NA,"1268515143345897475",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheRealJRBPatel",3,TRUE,FALSE,NA,NA
"RT @sudhanshukhapre: I was thinking that Kerala has the high literacy rate ,but this incident make them down @KeralaGovernor #keralaelephan…",FALSE,0,NA,2020-06-04 12:09:12,FALSE,NA,"1268515143014465536",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RahulSa86859989",77,TRUE,FALSE,NA,NA
"RT @Newguru_Kotha: You have answer for everything in #BhagwatGita

#<U+0939><U+093F><U+0928><U+094D><U+0926><U+0942>_<U+0938><U+093E><U+092E><U+094D><U+0930><U+093E><U+091C><U+094D><U+092F>_<U+0926><U+093F><U+0935><U+0938>
#<U+091B><U+094D><U+0924><U+094D><U+0930><U+092A><U+0924><U+0940>_<U+0936><U+093F><U+0935><U+093E><U+091C><U+0940>_<U+092E><U+0939><U+093E><U+0930><U+093E><U+091C> 
#Shivrajyabhishek_Din
#H…",FALSE,0,NA,2020-06-04 12:09:12,FALSE,NA,"1268515140724355073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MOHAMMADTHAHA9",19,TRUE,FALSE,NA,NA
"Those whose dogs were scared of small crackers (<U+092B><U+0941><U+0932><U+091D><U+0921><U+093C><U+0940>) are silent and mum today on the death of a female elephant… https://t.co/5Vji1x89hT",FALSE,0,NA,2020-06-04 12:09:11,TRUE,NA,"1268515136840425472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AntarSamal",0,FALSE,FALSE,NA,NA
"Okay now what happened is really sad, but it was not intentional. The firecracker  was meant to fend off wild boars… https://t.co/l70m82Yi0Z",FALSE,0,NA,2020-06-04 12:09:07,TRUE,NA,"1268515121623515140",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sithlordimpaler",0,FALSE,FALSE,NA,NA
"RT @SonuGup43568758: #KeralaElephantMurder

We also demand for a strict law and strict action should be taken against the culprits. https:/…",FALSE,0,NA,2020-06-04 12:09:05,FALSE,NA,"1268515112513531909",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brahmankachhora",350,TRUE,FALSE,NA,NA
"RT @siddhantchhatr2: Are we really intelligent than Elephant? Think again #RIPHumanity #keralaelephant #KeralaElephantMurder #keralacm #Sav…",FALSE,0,NA,2020-06-04 12:09:02,FALSE,NA,"1268515100534562816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",6,TRUE,FALSE,NA,NA
"RT @MarodiaSaurabh: She died a horrific, painful death....
Humanity also died....
#KeralaElephantMurder https://t.co/NImt3pYSOx",FALSE,0,NA,2020-06-04 12:09:01,FALSE,NA,"1268515096533372929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajneesh1002",17,TRUE,FALSE,NA,NA
"RT @Naveen_Mishra_: #KeralaElephantMurder 
<U+0909><U+0928><U+094D><U+0939><U+0947><U+0902> <U+091A><U+093F><U+0915><U+0928> <U+0914><U+0930> <U+092E><U+0940><U+091F> <U+092C><U+0939><U+0941><U+0924> <U+092A><U+0938><U+0902><U+0926> <U+0939><U+0948>..
<U+092A><U+0930> <U+0935><U+094B> Animal Lover <U+092D><U+0940> <U+0939><U+0948><U+0001F602>
What a hypocrisy!
All animals are eq…",FALSE,0,NA,2020-06-04 12:08:59,FALSE,NA,"1268515090031980544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RahulSa86859989",32,TRUE,FALSE,NA,NA
"RT @ajinkyarahane88: We need to be a lot better in the way we treat these innocent creatures. Really ashamed of this cruel act and hope thi…",FALSE,0,NA,2020-06-04 12:08:58,FALSE,NA,"1268515085649162241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManojSansare1",60,TRUE,FALSE,NA,NA
"RT @laughingkanya: #KeralaElephantMurder
Someone : let's play rapid-fire 
Me: okay
      Friends talk - senseless 
      Song - breathless…",FALSE,0,NA,2020-06-04 12:08:55,FALSE,NA,"1268515069484138496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",9,TRUE,FALSE,NA,NA
"'Why would someone do this?': Kevin Pietersen expresses 'disgust' over pregnant elephant dying in Kerala
.
.
.… https://t.co/0xwO5W637F",FALSE,15,NA,2020-06-04 12:08:53,TRUE,NA,"1268515064836956160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dna",3,FALSE,FALSE,NA,NA
"RT @akter_tazrin: Humans are becoming monster day by day <U+0001F61E> #keralaelephant #KeralaElephantMurder #keralaelephantkilling https://t.co/69vbmy…",FALSE,0,NA,2020-06-04 12:08:52,FALSE,NA,"1268515058344062976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",6,TRUE,FALSE,NA,NA
"RT @Indian__Hindu: #KeralaElephantMurder 
This is not the first time....
Kerala me bhut time se ye sb ho rha hai still na government or na…",FALSE,0,NA,2020-06-04 12:08:48,FALSE,NA,"1268515043466833920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",210,TRUE,FALSE,NA,NA
"RT @Deepaksingh8788: #justiceforvinayaki
She died a horrific, painful death....
Humanity also died....
#KeralaElephantMurder 
@ZeeNews 
@Ru…",FALSE,0,NA,2020-06-04 12:08:48,FALSE,NA,"1268515040744763392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shilpip89115668",63,TRUE,FALSE,NA,NA
"RT @Aman_Mishra99: #doublestandards of people
#KeralaElephantMurder https://t.co/5LEmXCwTzC",FALSE,0,NA,2020-06-04 12:08:46,FALSE,NA,"1268515035422195712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RahulSa86859989",157,TRUE,FALSE,NA,NA
"RT @Tarun_pandit18: #keralaelephant 
This proves..humainty not comes from..education nd literacy...
#KeralaElephantMurder https://t.co/ZNsh…",FALSE,0,NA,2020-06-04 12:08:45,FALSE,NA,"1268515030804267009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",16,TRUE,FALSE,NA,NA
"RT @dayma_preeti: Where's the humanity?? So sad to hear the news.  Her only mistake is to trust the humans but she really don't know that h…",FALSE,0,NA,2020-06-04 12:08:45,FALSE,NA,"1268515030376476673",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dayma_preeti",2,TRUE,FALSE,NA,NA
"All lives matter..!
#KeralaElephantMurder https://t.co/aploW6IgpG",FALSE,2,NA,2020-06-04 12:08:45,FALSE,NA,"1268515028405125120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdvRashi",0,FALSE,FALSE,NA,NA
"RT @Deepaksingh8788: #justiceforvinayaki
She died a horrific, painful death....
Humanity also died....
#KeralaElephantMurder 
@ZeeNews 
@Ru…",FALSE,0,NA,2020-06-04 12:08:40,FALSE,NA,"1268515008176099328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Datta51514142",63,TRUE,FALSE,NA,NA
"RT @kitneka: We are not. #KeralaElephantMurder https://t.co/jvBO6becPa",FALSE,0,NA,2020-06-04 12:08:39,FALSE,NA,"1268515002526425088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImVvishall",55,TRUE,FALSE,NA,NA
"From now on get your facts straight @ndtv, damage has been done, apology not accepted.

#IstandwithMalappuram… https://t.co/BOa2FuW2GY",FALSE,2,NA,2020-06-04 12:08:36,TRUE,NA,"1268514993512710145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_FardeenHussain",0,FALSE,FALSE,NA,NA
"Stop talking nonsense shit people. Do not judge others by their food choices. Stop targeting non vegetarians… https://t.co/EUkjgnhTwI",FALSE,0,NA,2020-06-04 12:08:33,TRUE,NA,"1268514980657233920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shilpi63968005",0,FALSE,FALSE,NA,NA
"RT @MarodiaSaurabh: She died a horrific, painful death....
Humanity also died....
#KeralaElephantMurder https://t.co/NImt3pYSOx",FALSE,0,NA,2020-06-04 12:08:33,FALSE,NA,"1268514978094596096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rishikantsaah",17,TRUE,FALSE,NA,NA
"RT @Ashwani9352: #KeralaElephantMurder Need justice for this elephant and her  kids.... https://t.co/SlzlBySZIT",FALSE,0,NA,2020-06-04 12:08:32,FALSE,NA,"1268514976232280065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImVvishall",44,TRUE,FALSE,NA,NA
"RT @sunilkapoor8: #KeralaElephantMurder shame,100% literacy. The sick human race. 

Pregnant #Elephant Fed Pineapple Stuffed With Crackers…",FALSE,0,NA,2020-06-04 12:08:32,FALSE,NA,"1268514973254217729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karan95225473",77,TRUE,FALSE,NA,NA
"RT @Madrassan_Pinky: Preliminary autopsy report of #KeralaElephantMurder accessed by @ABPNews. Elephant remained hungry and was in pain for…",FALSE,0,NA,2020-06-04 12:08:29,FALSE,NA,"1268514962621808641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shivend36239928",5,TRUE,FALSE,NA,NA
"RT @_2abjsesji: #KeralaElephantMurder
#Istandwithmalappuram 
#StopSpreadingHateAgainstKerala 

Stop this clear case of selective communal h…",FALSE,0,NA,2020-06-04 12:08:20,FALSE,NA,"1268514926181576704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bkshabeeba",7,TRUE,FALSE,NA,NA
"RT @NabiyaKhan11: While people outraged over the death of the pregnant Elephant &amp; rightly so, I can't help but wonder how no outrage is bei…",FALSE,0,NA,2020-06-04 12:08:20,FALSE,NA,"1268514924843741184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abrahma78880200",618,TRUE,FALSE,NA,NA
"Where's the humanity?? So sad to hear the news.  Her only mistake is to trust the humans but she really don't know… https://t.co/QeCqTpUNha",FALSE,2,NA,2020-06-04 12:08:16,TRUE,NA,"1268514905713328132",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dayma_preeti",2,FALSE,FALSE,NA,NA
"RT @Aditya14S: We deserve corona..!!!
We deserve cyclones..!!!
We deserve earthquake.!!
We deserve to die..!!

So other animals can live an…",FALSE,0,NA,2020-06-04 12:08:16,FALSE,NA,"1268514905658814464",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RahulSa86859989",485,TRUE,FALSE,NA,NA
